GPST,Ax,Ay,Az,Gx,Gy,Gz
391836.174,-0.392266,-6.129156249999999,0.4707192,0.374,-0.828,1.282
391836.214,-0.99047165,-5.4132708,0.6080123,0.183,-0.297,0.354
391836.254,-1.4709975,-6.79600845,0.4216859499999999,0.003,0.066,-0.599
391836.294,-1.57887065,-8.5121722,0.73549875,-0.186,0.332,-1.431
391836.334,-1.7946169499999998,-12.464252149999998,0.7649187,-0.156,0.489,-2.257
391836.374,-0.8531785499999999,-13.7096967,0.6864655000000001,-0.148,0.852,-2.934
391836.414,-0.4511058999999999,-11.48358715,1.55925735,-0.353,1.147,-2.861
391836.454,-1.4317708999999998,-13.925442999999998,0.9218251,-0.468,1.252,-3.054
391836.494,-1.9809433,-13.32723735,0.8629851999999999,-0.365,1.237,-3.397
391836.534,-1.96133,-10.3754357,1.7063570999999995,-0.301,1.244,-3.48
391836.573,-2.20649625,-9.228057649999998,2.02997655,-0.084,1.377,-3.141
391836.613,-2.89296175,-8.6886919,0.9414384,0.066,1.557,-2.393
391836.653,-3.85401345,-8.16893945,-0.16671305,0.189,0.766,-1.818
391836.693,-3.92266,-8.28661925,0.24516625,0.145,0.034,-1.133
391836.733,-3.3146477,-9.0809579,0.83356525,-0.014,-0.168,-0.439
391836.773,-2.63798885,-10.87557485,0.980665,-0.21,0.095,0.295
391836.813,-2.5889556,-12.287732449999998,0.2353596,-0.389,0.129,0.987
391836.853,-2.4516625,-13.3762706,0.48052585,-0.581,-0.152,1.438
391836.893,-2.36340265,-17.249897349999998,-0.1372931,-0.562,-0.351,1.767
391836.933,-2.10842975,-14.54326195,-0.392266,-0.279,-0.828,2.099
391836.973,-1.0787315,-15.03359445,-0.7943386499999999,-0.116,-1.652,2.419
391837.013,-0.2255529499999999,-15.7690932,-0.32361945,0.087,-1.966,2.651
391837.053,0.36284605,-12.44463885,0.2255529499999999,0.225,-1.788,3.037
391837.092,0.40207265,-9.71839015,0.61781895,0.269,-1.456,3.369
391837.132,0.0,-8.0806796,0.44129925,0.383,-1.179,3.522
391837.172,-0.6668522,-7.080401299999999,0.0588399,0.52,-1.093,3.297
391837.212,-1.1179581,-6.34490255,-0.1765196999999999,0.598,-1.057,2.683
391837.252,-1.4906107999999998,-5.01119815,0.1274864499999999,0.558,-0.891,1.678
391837.292,-1.95152335,-5.28578435,0.38245935,0.363,-0.44,0.498
391837.332,-2.0986231,-7.247114349999999,0.30400615,0.06,0.015,-0.709
391837.372,-1.89268345,-8.36507245,0.8924051499999999,-0.212,0.095,-1.654
391837.412,-1.83384355,-10.5519554,1.22583125,-0.331,0.127,-2.462
391837.452,-0.81395195,-12.1406327,1.91229675,-0.52,0.576,-3.234
391837.492,-0.3726526999999999,-12.07198615,2.5693423,-0.652,1.22,-3.379
391837.531,-0.67665885,-14.44519545,1.52003075,-0.577,1.433,-3.193
391837.571,-0.4903325,-13.268397449999998,1.8436502,-0.335,1.574,-2.761
391837.611,-0.5295591,-10.326402449999998,2.24572285,-0.171,2.258,-2.179
391837.651,-1.7161637499999998,-7.9433865,1.2552512,-0.021,2.858,-1.673
391837.691,-3.530394,-7.3157609,-0.1765196999999999,0.122,2.577,-1.455
391837.731,-5.16810455,-7.992419749999999,-1.26505785,0.261,1.486,-1.397
391837.771,-5.42307745,-7.89435325,-0.8041453,0.31,0.164,-1.367
391837.811,-4.5502856,-9.44380395,0.55897905,0.149,-0.179,-1.21
391837.851,-3.9030467,-12.1798593,0.0196133,-0.028,0.061,-0.716
391837.891,-3.28522775,-13.1016844,-0.0980665,-0.377,0.023,0.161
391837.931,-3.334261,-15.778899849999998,-0.26477955,-0.626,0.032,0.901
391837.971,-3.1773546,-13.533176999999998,-0.30400615,-0.545,-0.457,1.421
391838.011,-2.46146915,-12.4740588,-0.6276256,-0.508,-1.099,2.03
391838.051,-1.8044236,-14.8276548,-1.3827376499999997,-0.353,-1.717,2.429
391838.092,-0.73549875,-13.42530385,-0.55897905,-0.212,-1.776,2.678
391838.132,-0.46091255,-10.18910935,0.57859235,-0.225,-1.471,2.841
391838.172,-0.53936575,-8.54159215,0.8531785499999999,-0.181,-1.155,2.98
391838.212,-0.980665,-7.91396655,-0.02941995,-0.028,-1.147,2.944
391838.252,-1.3533177,-7.87473995,-0.3530393999999999,0.148,-1.473,2.542
391838.292,-1.2356379,-7.58054045,0.00980665,0.338,-1.529,1.923
391838.332,-1.3337044,-7.2765343,0.5099457999999999,0.325,-1.162,1.121
391838.372,-1.59848395,-7.9629998,0.77472535,0.192,-0.552,0.187
391838.412,-1.7848102999999995,-8.87501825,0.8629851999999999,0.029,-0.071,-0.755
391838.452,-1.81423025,-9.8851032,1.22583125,-0.018,0.207,-1.587
391838.491,-1.34351105,-11.44436055,1.1866046499999998,-0.029,0.595,-2.388
391838.531,-0.7649187,-10.11065615,1.61809725,-0.186,1.089,-2.698
391838.571,-0.9610517,-11.64049355,1.06892485,-0.36,1.319,-2.788
391838.611,-1.10815145,-12.836904849999998,0.5687857,-0.35,1.226,-2.639
391838.651,-1.4808041499999998,-11.2580342,0.65704555,-0.223,1.011,-2.358
391838.691,-2.20649625,-8.73772515,0.81395195,-0.102,0.783,-2.274
391838.731,-2.46146915,-7.5118939,1.1375714,-0.042,0.662,-2.229
391838.771,-2.7654752999999994,-8.1983594,0.980665,0.042,0.527,-2.189
391838.811,-2.97141495,-9.36535075,0.97085835,0.066,0.415,-2.034
391838.851,-2.9812216,-10.2577559,1.3925442999999995,0.006,0.519,-1.614
391838.891,-3.334261,-9.83606995,1.765197,-0.148,0.768,-0.865
391838.931,-3.3734876,-12.307345749999998,0.24516625,-0.168,0.627,0.166
391838.971,-2.79489525,-12.69961175,0.2745862,-0.414,-0.12,1.12
391839.011,-2.9223817,-13.7685366,1.52003075,-0.558,0.036,1.397
391839.051,-3.3931008999999994,-13.60182355,-0.5099457999999999,-0.333,-0.132,1.416
391839.091,-2.549729,-12.26811915,-1.24544455,-0.109,-1.211,1.581
391839.131,-1.1866046499999998,-14.20983585,-0.95124505,0.037,-1.921,2.005
391839.171,-0.5883989999999999,-13.69989005,0.04903325,0.093,-1.777,2.335
391839.211,-0.3138128,-11.493393799999998,0.34323275,0.196,-1.549,2.703
391839.251,0.1176798,-8.77695175,0.65704555,0.271,-1.142,3.122
391839.291,-0.1176798,-8.26700595,0.4903325,0.329,-0.777,3.36
391839.331,-0.63743225,-8.316039199999999,0.0882598499999999,0.464,-0.587,3.141
391839.371,-1.16699135,-7.63938035,-0.24516625,0.496,-0.538,2.509
391839.411,-1.57887065,-6.668522,0.0784532,0.394,-0.51,1.544
391839.45,-1.87307015,-6.894074949999999,0.5491724,0.171,-0.283,0.364
391839.49,-1.8044236,-7.5707338,0.95124505,-0.119,-0.117,-0.842
391839.53,-1.6965504499999997,-9.894909849999998,1.4023509499999998,-0.103,-0.146,-1.852
391839.57,-0.48052585,-12.8074849,1.3925442999999995,-0.153,0.371,-2.588
391839.61,-0.1372931,-10.20872265,1.83384355,-0.359,0.935,-2.503
391839.65,-1.0296982499999998,-12.836904849999998,1.5298374,-0.324,1.058,-2.721
391839.69,-1.63771055,-11.97391965,1.2356379,-0.233,1.271,-2.826
391839.73,-2.34378935,-10.46369555,1.7357770499999998,-0.201,1.306,-2.799
391839.77,-3.20677455,-9.34573745,1.06892485,0.12,1.075,-2.771
391839.81,-2.6477955,-8.8063717,1.0983448,0.228,0.95,-2.481
391839.85,-2.549729,-9.05153795,0.95124505,0.197,1.056,-1.905
391839.89,-3.138128,-8.73772515,0.4903325,0.155,0.975,-1.362
391839.93,-3.5009740499999995,-8.85540495,0.32361945,0.045,0.684,-0.976
391839.97,-3.5500073,-10.3558224,0.2255529499999999,-0.104,0.374,-0.55
391840.01,-3.30484105,-12.15043935,-0.2549728999999999,-0.26,0.009,0.096
391840.05,-3.57942725,-11.71894675,0.34323275,-0.471,-0.315,0.513
391840.09,-3.40290755,-14.9649479,0.3530393999999999,-0.56,-0.256,0.793
391840.13,-2.941995,-13.50375705,-0.36284605,-0.407,-0.689,1.246
391840.17,-1.89268345,-13.30762405,-0.2549728999999999,-0.358,-1.461,1.938
391840.21,-0.8041453,-15.298374,-0.4511058999999999,-0.198,-1.936,2.535
391840.25,0.16671305,-13.189944249999998,0.0784532,-0.022,-1.959,3.019
391840.29,0.3726526999999999,-10.2577559,0.7453053999999999,0.093,-1.678,3.277
391840.33,0.2157462999999999,-7.7276402,1.0296982499999998,0.23,-1.185,3.216
391840.37,-0.3138128,-6.38412915,0.5883989999999999,0.321,-0.855,2.725
391840.41,-0.65704555,-6.668522,0.196133,0.337,-0.699,2.047
391840.449,-0.9414384,-6.8450417,-0.0196133,0.312,-0.609,1.356
391840.489,-1.36312435,-7.139241199999999,0.20593965,0.172,-0.544,0.458
391840.529,-1.57887065,-8.933858149999999,0.36284605,0.026,-0.326,-0.472
391840.569,-1.3533177,-9.4928372,0.784532,-0.102,0.043,-1.271
391840.609,-1.28467115,-10.64021525,1.08853815,-0.185,0.562,-1.889
391840.649,-1.14737805,-12.503478749999998,0.8237586,-0.182,1.125,-2.593
391840.689,-0.9610517,-11.120741099999998,1.06892485,-0.212,1.34,-2.809
391840.729,-1.0787315,-13.6116302,0.8041453,-0.292,1.229,-2.738
391840.769,-0.8924051499999999,-13.268397449999998,0.8727918499999999,-0.109,1.179,-2.467
391840.809,-1.3140911,-9.52225715,1.3827376499999997,-0.165,1.797,-2.333
391840.849,-3.01064155,-7.4922806,0.44129925,-0.068,1.787,-2.303
391840.889,-3.4519408,-7.521700549999999,-0.0196133,0.119,0.851,-2.135
391840.929,-3.3146477,-8.669078599999999,0.3726526999999999,0.122,0.337,-1.631
391840.969,-3.54020065,-8.933858149999999,1.1179581,0.053,0.271,-0.822
391841.009,-3.7853669,-8.52197885,1.3140911,-0.091,0.397,-0.063
391841.049,-4.295312699999999,-10.483308849999998,0.1569064,-0.208,0.264,0.458
391841.088,-3.79517355,-12.483865449999998,-0.95124505,-0.208,-0.334,0.906
391841.128,-2.8243152,-14.5726819,-0.36284605,-0.442,-0.609,1.274
391841.168,-2.5301157,-16.8870513,-1.01008495,-0.445,-0.663,1.509
391841.208,-1.83384355,-12.287732449999998,-0.24516625,-0.422,-0.7,1.805
391841.248,-1.75539035,-13.77834325,-0.9218251,-0.402,-0.836,2.218
391841.288,-1.44157755,-13.66066345,-1.2748645,-0.224,-1.291,2.4
391841.328,-0.6472389,-9.953749749999998,-0.1274864499999999,-0.13,-1.796,2.403
391841.367,-0.1176798,-8.0218397,1.0002783,-0.075,-1.343,2.608
391841.407,-1.0198915999999998,-7.050981349999999,-0.2941994999999999,-0.02,-1.131,2.581
391841.447,-0.9218251,-6.61948875,-0.2941994999999999,0.154,-1.505,2.206
391841.487,-0.7453053999999999,-6.48219565,-0.06864655,0.299,-1.444,1.546
391841.527,-0.97085835,-7.217694399999999,0.0392266,0.279,-1.067,0.682
391841.567,-1.14737805,-8.227779349999999,0.4216859499999999,0.222,-0.515,-0.211
391841.607,-1.1866046499999998,-9.99297635,0.6472389,0.091,0.108,-0.955
391841.647,-1.4317708999999998,-11.8856598,0.6276256,-0.026,0.606,-1.603
391841.687,-1.765197,-13.6116302,0.30400615,-0.116,0.962,-2.476
391841.727,-1.1767979999999998,-11.54242705,0.8727918499999999,-0.12,1.15,-2.92
391841.767,-0.7551120499999999,-12.01314625,0.8433718999999998,-0.199,1.148,-2.805
391841.807,-0.73549875,-12.356379,0.91201845,-0.197,1.101,-2.396
391841.847,-1.44157755,-9.46341725,1.4023509499999998,-0.126,1.097,-2.034
391841.887,-2.83412185,-7.070594649999999,1.06892485,-0.011,0.811,-2.022
391841.927,-3.0008349,-7.139241199999999,1.01008495,0.154,0.388,-2.153
391841.967,-2.67721545,-8.4729456,1.0591182,0.201,0.395,-2.132
391842.007,-2.4908891,-9.2967042,1.3533177,0.17,0.607,-1.72
391842.047,-2.5889556,-9.7478101,1.1964112999999998,0.032,0.791,-0.867
391842.088,-2.9616082999999995,-10.9442214,0.4314925999999999,-0.144,0.6,-0.025
391842.128,-3.0400615,-11.40513395,0.04903325,-0.284,0.104,0.589
391842.168,-1.7946169499999998,-12.8663248,1.2748645,-0.521,0.042,1.047
391842.208,-1.2356379,-15.91619295,0.73549875,-0.658,0.774,1.545
391842.248,-2.4124359,-12.0033396,-0.20593965,-0.538,0.379,1.82
391842.288,-2.157463,-13.40569055,-1.0395048999999998,-0.43,-0.893,2.096
391842.328,-1.16699135,-14.7492016,-0.73549875,-0.174,-1.984,2.279
391842.367,-0.1863263499999999,-11.38552065,0.8924051499999999,0.042,-2.13,2.437
391842.407,0.04903325,-8.5121722,1.6867437999999997,0.156,-1.534,2.572
391842.447,-0.1569064,-7.1588545,1.26505785,0.246,-0.912,2.7
391842.487,-0.5295591,-6.992141449999999,0.53936575,0.376,-0.69,2.625
391842.527,-0.8531785499999999,-7.041174699999999,0.0196133,0.462,-0.71,2.191
391842.567,-1.26505785,-7.031368049999999,-0.02941995,0.42,-0.72,1.33
391842.607,-1.7161637499999998,-8.031646349999999,0.28439285,0.284,-0.467,0.24
391842.647,-1.65732385,-9.610517,0.57859235,0.068,-0.04,-0.813
391842.687,-1.4219642499999998,-10.67944185,0.7649187,-0.059,0.179,-1.547
391842.727,-1.372931,-12.4740588,0.6668522,-0.123,0.44,-2.288
391842.767,-0.8629851999999999,-11.46397385,1.3827376499999997,-0.199,0.942,-2.829
391842.807,-0.57859235,-12.101406099999998,1.4219642499999998,-0.255,1.398,-2.886
391842.847,-0.6962721499999999,-13.1212977,1.12776475,-0.276,1.549,-2.705
391842.887,-1.53964405,-9.973363049999998,1.65732385,-0.147,1.36,-2.371
391842.927,-2.4320492,-7.5511205,1.67693715,0.024,1.072,-2.193
391842.967,-2.5889556,-7.119627899999999,1.372931,0.167,0.789,-2.049
391843.007,-2.8635418,-7.89435325,0.9610517,0.244,0.623,-1.894
391843.047,-2.99102825,-8.845598299999999,0.980665,0.242,0.531,-1.638
391843.087,-3.1185147,-9.4928372,1.01008495,0.131,0.597,-1.095
391843.127,-3.24600115,-10.8853815,0.55897905,-0.026,0.461,-0.397
391843.167,-2.83412185,-12.2190859,-0.1274864499999999,-0.26,0.039,0.503
391843.207,-2.3339827,-13.0624578,0.83356525,-0.642,-0.262,1.188
391843.247,-2.2163029,-16.26923235,0.4314925999999999,-0.7,-0.157,1.667
391843.287,-2.20649625,-12.464252149999998,0.0980665,-0.472,-0.561,1.974
391843.326,-1.6671305,-12.62115855,-0.26477955,-0.366,-1.228,2.329
391843.366,-0.81395195,-15.4748937,-0.6080123,-0.153,-1.769,2.605
391843.406,-0.0980665,-12.62115855,0.5197524499999999,0.041,-1.85,2.804
391843.446,0.0196133,-9.4928372,1.3337044,0.103,-1.441,2.946
391843.486,-0.16671305,-7.81590005,1.12776475,0.203,-0.98,2.961
391843.526,-0.46091255,-6.5116156,0.4314925999999999,0.307,-0.858,2.736
391843.566,-0.6080123,-5.8055368,0.32361945,0.362,-0.9,2.295
391843.606,-0.9022118,-5.638823749999999,0.40207265,0.343,-0.772,1.626
391843.646,-1.765197,-6.815621749999999,0.28439285,0.146,-0.446,0.617
391843.686,-2.32417605,-8.91424485,0.3726526999999999,-0.091,-0.056,-0.758
391843.726,-1.81423025,-9.228057649999998,1.06892485,-0.191,0.251,-1.797
391843.766,-1.55925735,-10.91480145,1.3533177,-0.154,0.54,-2.637
391843.806,-1.0395048999999998,-12.4348322,1.3140911,-0.22,1.154,-3.496
391843.846,-0.5883989999999999,-12.15043935,1.3925442999999995,-0.253,1.554,-3.606
391843.886,-0.7453053999999999,-14.994367849999998,0.48052585,-0.188,1.422,-3.331
391843.926,-0.8825985,-13.52337035,0.6472389,-0.083,1.064,-2.721
391843.966,-1.8044236,-10.0616229,1.26505785,-0.042,0.83,-2.203
391844.006,-2.28494945,-8.24739265,1.08853815,0.096,0.602,-1.868
391844.046,-2.40262925,-7.71783355,1.1179581,0.129,0.589,-1.61
391844.086,-2.7654752999999994,-8.16893945,0.95124505,0.178,0.645,-1.448
391844.126,-3.0204482,-8.159132799999998,0.7256921,0.181,0.584,-1.242
391844.166,-3.08909475,-8.73772515,0.6668522,0.087,0.381,-0.862
391844.206,-2.77528195,-11.3364874,0.28439285,-0.033,0.035,-0.143
391844.246,-2.10842975,-12.44463885,0.2353596,-0.237,-0.538,0.743
391844.285,-1.75539035,-12.52309205,1.57887065,-0.462,-0.654,1.375
391844.325,-2.20649625,-16.4947853,-0.196133,-0.355,-0.67,1.717
391844.365,-1.52003075,-12.9251647,0.0392266,-0.125,-1.148,1.932
391844.405,-0.61781895,-13.533176999999998,0.4216859499999999,-0.113,-1.421,2.394
391844.445,-0.24516625,-14.64132845,0.2157462999999999,0.072,-1.421,2.724
391844.485,0.0392266,-11.473780499999998,0.5687857,0.164,-1.2,2.98
391844.525,-0.06864655,-8.8652116,1.0591182,0.157,-0.905,3.127
391844.565,-0.46091255,-7.7864801,0.81395195,0.19,-0.695,3.157
391844.605,-0.91201845,-7.10982125,0.26477955,0.287,-0.869,2.886
391844.645,-0.97085835,-6.4331624,0.1274864499999999,0.389,-1.159,2.342
391844.685,-0.99047165,-6.24683605,0.50013915,0.35,-1.088,1.555
391844.725,-1.569064,-7.266727649999999,0.9022118,0.159,-0.55,0.463
391844.765,-1.99074995,-8.99269805,1.01008495,-0.064,0.211,-0.829
391844.805,-1.6671305,-10.2577559,1.1179581,-0.227,0.791,-1.807
391844.845,-1.6867437999999997,-12.287732449999998,0.7158854499999999,-0.304,0.915,-2.586
391844.885,-1.14737805,-11.71894675,1.4906107999999998,-0.211,0.939,-3.043
391844.925,-0.44129925,-12.6309652,1.6279039,-0.243,1.26,-3.007
391844.965,-0.55897905,-14.15099595,1.1375714,-0.269,1.514,-2.755
391845.005,-1.2356379,-11.62088025,1.372931,-0.126,1.523,-2.391
391845.045,-2.44185585,-8.24739265,1.06892485,-0.027,1.295,-2.252
391845.085,-3.6676871,-6.943108199999999,0.5295591,0.059,0.636,-2.422
391845.124,-4.246279449999999,-7.10982125,0.4903325,0.28,-0.057,-2.961
391845.164,-3.3146477,-8.629852,1.6279039,0.369,-0.018,-2.821
391845.204,-2.6674088,-9.36535075,1.55925735,0.302,0.413,-1.37
391845.243,-2.20649625,-10.44408225,1.1375714,-0.218,0.169,0.046
391845.283,-2.48108245,-13.1212977,1.1571847,-0.471,0.309,1.064
391845.323,-3.14793465,-13.444917149999998,0.34323275,-0.522,0.344,1.5
391845.363,-3.2558078,-16.9262779,-0.2157462999999999,-0.598,0.069,1.488
391845.403,-2.5301157,-14.5922952,-0.00980665,-0.439,-0.365,1.652
391845.443,-1.5298374,-11.87585315,0.6080123,-0.431,-0.899,2.22
391845.483,-0.7649187,-14.09215605,-0.2353596,-0.215,-1.378,2.935
391845.523,-0.28439285,-13.1997509,-0.34323275,0.046,-1.754,3.399
391845.563,-0.04903325,-10.8265416,0.55897905,0.191,-1.721,3.463
391845.603,-0.0882598499999999,-8.8652116,1.0591182,0.267,-1.21,3.26
391845.643,-0.3726526999999999,-7.40402075,0.50013915,0.27,-0.855,2.961
391845.683,-0.6080123,-6.2958693,-0.26477955,0.241,-0.964,2.57
391845.723,-0.7256921,-5.589790499999999,-0.36284605,0.186,-1.171,1.923
391845.763,-0.9610517,-5.4034641500000005,0.1863263499999999,0.046,-0.921,0.991
391845.803,-1.5886772999999998,-6.56064885,0.7943386499999999,-0.161,-0.295,-0.239
391845.843,-1.8632635,-8.580818749999999,1.12776475,-0.272,0.234,-1.521
391845.883,-1.7357770499999998,-10.81673495,1.30428445,-0.182,0.568,-2.569
391845.923,-1.2748645,-13.95486295,1.4709975,-0.283,1.071,-3.771
391845.963,-0.0392266,-13.95486295,2.34378935,-0.241,1.815,-4.152
391846.003,0.0196133,-14.798234849999998,1.3925442999999995,-0.236,2.205,-3.786
391846.043,-0.7060787999999999,-13.7096967,0.6962721499999999,-0.067,2.05,-3.189
391846.083,-1.96133,-9.7085835,0.83356525,0.08,1.807,-2.704
391846.123,-2.73605535,-7.8845466,0.6080123,0.244,1.424,-2.451
391846.163,-3.0204482,-7.7864801,0.44129925,0.385,1.169,-2.28
391846.202,-3.2361945,-8.325845849999999,0.16671305,0.402,0.95,-1.998
391846.242,-3.18716125,-9.316317499999998,0.3138128,0.229,0.749,-1.415
391846.282,-3.4813607499999994,-9.7674234,0.3726526999999999,-0.041,0.417,-0.633
391846.322,-3.30484105,-11.238420899999998,0.2745862,-0.259,0.209,0.169
391846.362,-2.79489525,-12.5917386,-0.4314925999999999,-0.485,-0.273,0.928
391846.402,-1.97113665,-15.984839499999998,0.00980665,-0.83,-0.625,1.512
391846.442,-1.765197,-15.50431365,-0.0980665,-0.753,-0.73,2.041
391846.482,-1.7357770499999998,-12.503478749999998,-0.55897905,-0.548,-1.278,2.467
391846.522,-1.0787315,-15.249340749999998,-1.12776475,-0.33,-1.917,2.802
391846.562,0.1470997499999999,-15.347407249999998,-0.06864655,-0.097,-1.949,3.039
391846.602,0.46091255,-12.0033396,0.8531785499999999,-0.005,-1.472,3.349
391846.642,0.02941995,-9.26728425,0.7551120499999999,0.069,-1.007,3.502
391846.682,-0.55897905,-7.61976705,0.0882598499999999,0.17,-0.989,3.3
391846.722,-0.6276256,-6.3939358,-0.0196133,0.291,-1.299,2.832
391846.762,-0.63743225,-5.736890249999999,0.1765196999999999,0.367,-1.361,2.074
391846.802,-0.8531785499999999,-5.6290171,0.4216859499999999,0.323,-1.034,1.075
391846.842,-1.34351105,-6.766588499999999,0.53936575,0.147,-0.48,-0.051
391846.882,-1.75539035,-8.77695175,0.4903325,-0.079,0.021,-1.178
391846.922,-1.61809725,-9.99297635,1.04931155,-0.206,0.378,-2.073
391846.962,-1.5494507,-12.2386992,0.8924051499999999,-0.194,0.78,-2.911
391847.002,-1.0002783,-11.9837263,1.0002783,-0.245,1.237,-3.475
391847.042,-0.8237586,-13.48414375,0.8531785499999999,-0.356,1.408,-3.487
391847.082,-0.6962721499999999,-14.817848149999998,0.6864655000000001,-0.307,1.328,-3.124
391847.122,-0.8531785499999999,-11.140354399999998,1.3533177,-0.253,1.269,-2.42
391847.161,-2.01036325,-8.433719,1.10815145,-0.132,1.047,-2.001
391847.201,-2.5105024,-7.521700549999999,0.91201845,0.051,0.745,-1.86
391847.241,-2.7066354,-7.698220249999999,1.0296982499999998,0.118,0.895,-1.934
391847.281,-3.06948145,-8.6886919,0.8629851999999999,0.179,1.034,-2.042
391847.321,-3.22638785,-9.69877685,0.4903325,0.216,0.965,-1.846
391847.361,-3.2165812,-10.97364135,0.02941995,0.143,0.593,-1.148
391847.401,-2.83412185,-12.0621795,-0.4314925999999999,-0.097,-0.003,-0.102
391847.441,-2.1966896,-12.758451649999998,0.40207265,-0.513,-0.366,0.823
391847.481,-2.157463,-16.8870513,-0.38245935,-0.703,-0.305,1.52
391847.521,-1.8240369,-13.6116302,-0.6864655000000001,-0.464,-1.036,2.166
391847.561,-1.0983448,-14.101962699999998,-0.57859235,-0.379,-1.716,2.731
391847.601,-0.48052585,-15.91619295,-0.46091255,-0.107,-1.903,3.029
391847.641,-0.0588399,-12.8270982,0.2549728999999999,0.045,-1.656,3.185
391847.681,0.02941995,-9.38496405,1.08853815,0.1,-1.248,3.321
391847.721,-0.196133,-8.041452999999999,0.53936575,0.18,-0.942,3.427
